wh_id,location_id,item_number,actual_qty,type,print_zone,aisle_sequence,picking_flow_as_int
AVP1,44-34-A01,975174,27.0,P,Z04,35,333709
AVP1,44-34-A02,779126,29.0,P,Z04,35,333717
AVP1,44-34-C01,1261134,276.0,I,Z04,35,333718
AVP1,44-34-C02,1103926,13.0,I,Z04,35,333719
AVP1,44-34-C03,181490,60.0,I,Z04,35,333719
AVP1,44-34-C04,552214,13.0,I,Z04,35,333719
AVP1,44-35-A01,367803,37.0,P,Z04,35,333774
AVP1,44-35-A02,111094,5.0,P,Z04,35,333800
AVP1,44-35-C01,100394,10.0,I,Z04,35,333801
AVP1,44-35-C02,242741,71.0,I,Z04,35,333802
AVP1,44-35-C03,264831,10.0,I,Z04,35,333803
AVP1,44-35-C04,72171,30.0,I,Z04,35,333804
AVP1,44-35-C05,62101,6.0,I,Z04,35,333805
AVP1,44-35-C06,258736,30.0,I,Z04,35,333806
AVP1,44-35-C07,63782,32.0,I,Z04,35,333807
AVP1,44-36-A01,1040230,139.0,P,Z04,35,333864
AVP1,44-36-A02,91840,83.0,P,Z04,35,333865
AVP1,44-36-C01,86026,79.0,I,Z04,35,333866
AVP1,44-36-C02,166399,45.0,I,Z04,35,333867
AVP1,44-36-C03,56641,25.0,I,Z04,35,333867
AVP1,44-36-C04,110398,52.0,I,Z04,35,333867
AVP1,44-37-A01,109455,67.0,P,Z04,35,333954
AVP1,44-37-A02,291649,273.0,P,Z04,35,333955
AVP1,44-38-A01,49158,12.0,P,Z04,35,334038
AVP1,44-38-A02,1104134,84.0,P,Z04,35,334039
AVP1,44-39-A01,257228,41.0,P,Z04,35,334128
AVP1,44-39-A02,291632,33.0,P,Z04,35,334129
AVP1,44-39-C01,54172,26.0,I,Z04,35,334130
AVP1,44-39-C02,193718,61.0,I,Z04,35,334131
